Phrenic activation, Abdominal activation, %VC/s, %VC, Pressure (cmH20), timestep, lma (0-1), Pab, Pdi, PL, Pressure-PL
0.05,0.065337,0,69.0433,32.8447,9.655,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6555,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.656,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6565,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.657,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6575,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.658,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6585,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.659,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6595,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.66,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6605,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.661,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6615,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.662,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6625,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.663,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6635,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.664,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6645,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.665,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6655,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.666,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6665,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.667,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6675,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.668,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6685,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.669,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6695,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.67,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6705,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.671,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6715,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.672,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6725,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.673,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6735,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.674,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6745,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.675,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6755,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.676,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6765,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.677,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6775,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.678,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6785,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.679,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6795,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.68,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6805,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.681,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6815,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.682,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6825,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.683,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6835,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.684,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6845,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.685,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6855,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.686,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6865,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.687,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6875,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.688,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6885,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.689,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6895,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.69,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6905,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.691,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6915,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.692,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6925,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.693,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6935,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.694,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6945,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.695,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6955,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.696,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6965,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.697,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6975,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.698,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6985,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.699,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.6995,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7005,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.701,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7015,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.702,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7025,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.703,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7035,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.704,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7045,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.705,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7055,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.706,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7065,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.707,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7075,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.708,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7085,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.709,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7095,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.71,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7105,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.711,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7115,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.712,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7125,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.713,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7135,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.714,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7145,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.715,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7155,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.716,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7165,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.717,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7175,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.718,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7185,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.719,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7195,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.72,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7205,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.721,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7215,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.722,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7225,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.723,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7235,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.724,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7245,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.725,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7255,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.726,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7265,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.727,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7275,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.728,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7285,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.729,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7295,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.73,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7305,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.731,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7315,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.732,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7325,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.733,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7335,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.734,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7345,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.735,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7355,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.736,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7365,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.737,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7375,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.738,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7385,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.739,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7395,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.74,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7405,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.741,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7415,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.742,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7425,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.743,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7435,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.744,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7445,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.745,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7455,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.746,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7465,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.747,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7475,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.748,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7485,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.749,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7495,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.75,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7505,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.751,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7515,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.752,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7525,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.753,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7535,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.754,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7545,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.755,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7555,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.756,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7565,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.757,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7575,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.758,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7585,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.759,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7595,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.76,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7605,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.761,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7615,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.762,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7625,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.763,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7635,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.764,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7645,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.765,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7655,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.766,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7665,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.767,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7675,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.768,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7685,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.769,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7695,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.77,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7705,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.771,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7715,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.772,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7725,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.773,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7735,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.774,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7745,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.775,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7755,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.776,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7765,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.777,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7775,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.778,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7785,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.779,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7795,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.78,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7805,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.781,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7815,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.782,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7825,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.783,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7835,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.784,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7845,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.785,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7855,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.786,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7865,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.787,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7875,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.788,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7885,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.789,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7895,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.79,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7905,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.791,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7915,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.792,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7925,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.793,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7935,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.794,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7945,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.795,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7955,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.796,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7965,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.797,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.7975,-1,17.9379,3.53906,18.4459,14.3988
0.05,0.065337,0,69.0433,32.8447,9.798,-1,17.9379,3.53906,18.4459,14.3988
